timestamp,timestamp_ms,bid_price_0,bid_volume_0,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,bid_price_4,bid_volume_4,bid_price_5,bid_volume_5,bid_price_6,bid_volume_6,bid_price_7,bid_volume_7,bid_price_8,bid_volume_8,bid_price_9,bid_volume_9,bid_price_10,bid_volume_10,bid_price_11,bid_volume_11,bid_price_12,bid_volume_12,bid_price_13,bid_volume_13,bid_price_14,bid_volume_14,bid_price_15,bid_volume_15,bid_price_16,bid_volume_16,bid_price_17,bid_volume_17,bid_price_18,bid_volume_18,bid_price_19,bid_volume_19,ask_price_0,ask_volume_0,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,ask_price_4,ask_volume_4,ask_price_5,ask_volume_5,ask_price_6,ask_volume_6,ask_price_7,ask_volume_7,ask_price_8,ask_volume_8,ask_price_9,ask_volume_9,ask_price_10,ask_volume_10,ask_price_11,ask_volume_11,ask_price_12,ask_volume_12,ask_price_13,ask_volume_13,ask_price_14,ask_volume_14,ask_price_15,ask_volume_15,ask_price_16,ask_volume_16,ask_price_17,ask_volume_17,ask_price_18,ask_volume_18,ask_price_19,ask_volume_19
2026-03-17 04:04:18.261218+00:00,1773720258261,74466.42,3.71277,74466.41,0.00028,74465.27,0.002,74465.09,7e-05,74463.72,0.00028,74463.4,0.002,74463.06,7e-05,74462.92,0.02106,74462.83,0.01608,74462.46,7e-05,74462.0,0.00028,74461.78,0.01061,74461.53,0.002,74459.69,0.02126,74459.66,0.002,74459.49,7e-05,74459.48,0.04062,74459.23,0.00012,74459.08,0.09142,74459.07,0.03,74466.43,0.06136,74466.44,0.00086,74466.63,7e-05,74466.9,8e-05,74467.26,7e-05,74467.27,7e-05,74467.28,7e-05,74468.0,0.0006,74468.76,7e-05,74469.79,7e-05,74469.8,0.00023,74469.81,0.00031,74470.0,0.0006,74470.02,0.00023,74470.03,0.0003,74470.2,0.00022,74470.28,0.00016,74470.29,7e-05,74470.33,0.00047,74470.49,0.00016
2026-03-17 04:04:19.526638+00:00,1773720259526,74484.06,2.09635,74484.05,0.00023,74484.0,0.17017,74483.99,0.44309,74483.35,0.01,74482.98,7e-05,74482.1,0.002,74481.63,0.00142,74481.53,7e-05,74481.51,7e-05,74481.32,0.11329,74481.01,7e-05,74480.91,7e-05,74480.52,0.01063,74480.23,0.002,74479.92,0.00028,74479.05,7e-05,74478.84,0.003,74478.61,0.01095,74478.36,0.002,74484.07,0.27721,74484.08,0.02312,74484.17,0.00016,74484.18,0.00014,74484.36,8e-05,74484.48,7e-05,74484.85,0.00137,74485.57,0.00023,74485.58,0.01265,74485.59,0.00013,74485.84,9e-05,74485.95,7e-05,74486.0,0.0016,74486.46,0.00186,74487.27,8e-05,74487.42,8e-05,74488.0,0.0016,74488.05,7e-05,74488.39,0.00028,74489.05,0.00044
2026-03-17 04:04:20.791440+00:00,1773720260791,74484.06,2.07286,74484.05,0.00023,74484.0,0.17017,74483.99,0.44309,74483.35,0.01,74482.98,7e-05,74482.1,0.002,74481.63,0.00135,74481.53,7e-05,74481.51,7e-05,74481.32,0.11329,74481.01,7e-05,74480.91,7e-05,74480.52,0.01063,74480.23,0.002,74479.92,0.00028,74479.05,7e-05,74478.84,0.003,74478.61,0.01153,74478.36,0.002,74484.07,0.38218,74484.08,0.02319,74484.17,0.00016,74484.18,0.00014,74484.36,8e-05,74484.4,0.00137,74484.48,7e-05,74485.57,0.00023,74485.58,0.01265,74485.59,0.00013,74485.84,9e-05,74485.95,7e-05,74486.0,0.0016,74486.1,0.00409,74486.46,0.00186,74487.27,8e-05,74487.42,8e-05,74487.58,7e-05,74488.0,0.0016,74488.05,7e-05
2026-03-17 04:04:22.056662+00:00,1773720262056,74495.99,1.70847,74495.98,0.00016,74495.19,0.00207,74494.9,7e-05,74493.32,0.002,74493.08,0.1134,74492.99,0.00014,74492.05,0.11383,74491.99,7e-05,74491.62,7e-05,74491.45,0.002,74490.0,0.22632,74489.99,0.08014,74489.68,0.15,74489.58,0.002,74489.29,7e-05,74489.28,0.3044,74488.67,0.0105,74488.65,0.02129,74488.55,0.00135,74496.0,0.05468,74496.01,0.00058,74496.95,7e-05,74496.96,7e-05,74497.95,7e-05,74498.0,0.0016,74498.39,0.00137,74498.58,8e-05,74498.76,7e-05,74498.81,0.00408,74498.91,8e-05,74499.3,7e-05,74499.31,0.00014,74499.32,7e-05,74499.51,7e-05,74499.73,0.003,74499.99,7e-05,74500.0,0.0056,74500.34,7e-05,74500.46,8e-05
2026-03-17 04:04:23.320835+00:00,1773720263320,74495.99,1.05537,74495.98,0.00016,74495.73,0.00016,74495.72,0.01092,74495.19,0.00207,74494.9,7e-05,74493.32,0.002,74493.1,0.00016,74493.09,0.00016,74493.08,0.1134,74493.0,0.00016,74492.99,0.03232,74492.05,7e-05,74491.99,7e-05,74491.62,7e-05,74491.45,0.002,74490.79,8e-05,74490.78,0.01341,74490.77,0.003,74490.48,0.01,74496.0,1.69712,74496.01,0.00065,74497.92,0.00407,74498.0,0.0016,74498.58,8e-05,74498.62,0.00023,74498.63,0.00016,74498.76,7e-05,74498.81,0.00408,74498.91,8e-05,74499.05,0.09666,74499.51,7e-05,74499.52,0.00016,74499.66,0.00137,74499.73,0.003,74499.94,0.01074,74499.99,7e-05,74500.0,0.0056,74500.34,7e-05,74500.46,8e-05
2026-03-17 04:04:24.584758+00:00,1773720264584,74488.25,1.0423,74488.24,0.00028,74488.22,0.00023,74488.21,0.10462,74488.2,0.01062,74488.05,7e-05,74487.99,7e-05,74487.27,8e-05,74486.98,0.00016,74486.97,0.05,74486.7,7e-05,74486.23,0.00016,74486.22,0.44301,74485.99,7e-05,74485.98,0.02192,74484.56,7e-05,74484.55,8e-05,74484.54,0.17107,74484.51,0.00604,74484.48,7e-05,74488.26,1.40571,74488.27,0.00016,74489.31,0.00016,74489.32,0.02919,74489.33,0.09682,74491.62,7e-05,74491.97,0.00016,74491.98,1.10648,74491.99,0.00023,74492.0,0.22231,74493.09,0.00015,74493.1,0.11406,74493.32,0.00217,74493.33,0.48373,74494.7,0.01085,74494.72,0.0503,74494.89,0.02013,74494.91,3.02183,74495.03,7e-05,74495.19,0.00207
2026-03-17 04:04:25.848609+00:00,1773720265848,74495.65,0.51759,74495.64,0.00056,74495.19,7e-05,74495.14,0.00278,74494.9,7e-05,74491.62,0.0003,74491.61,0.1153,74490.43,0.00406,74489.58,0.002,74489.34,0.00014,74489.33,7e-05,74489.32,0.0014,74489.31,7e-05,74488.51,7e-05,74488.26,0.00023,74488.25,0.42176,74488.22,0.00016,74488.21,0.10448,74488.2,0.18162,74488.05,7e-05,74495.66,1.4864,74495.67,0.00016,74495.68,0.44381,74495.69,0.88652,74495.7,7e-05,74495.71,7e-05,74495.84,0.00011,74495.87,0.09682,74496.0,0.0065,74496.77,0.00016,74497.06,0.002,74497.41,7e-05,74497.46,7e-05,74497.92,0.00407,74498.0,0.0016,74498.01,7e-05,74498.58,8e-05,74498.76,7e-05,74498.81,0.00408,74498.91,8e-05
2026-03-17 04:04:27.119339+00:00,1773720267119,74495.65,0.91541,74495.64,0.00021,74495.19,7e-05,74494.9,7e-05,74493.93,0.00023,74493.92,0.44296,74493.79,0.00016,74493.78,0.05,74492.74,0.00278,74492.06,7e-05,74491.62,0.0003,74491.61,0.11537,74490.43,0.00503,74489.34,0.00014,74489.33,7e-05,74489.32,0.00125,74489.31,7e-05,74488.51,7e-05,74488.26,0.21115,74488.25,0.41986,74495.66,1.46388,74495.67,0.00046,74495.68,0.27717,74495.69,7e-05,74495.7,7e-05,74495.71,7e-05,74495.84,0.00011,74495.87,7e-05,74496.0,0.0065,74497.06,0.002,74497.13,7e-05,74497.41,7e-05,74497.46,7e-05,74497.79,0.00016,74497.8,0.09682,74497.92,0.00407,74498.0,0.0016,74498.58,8e-05,74498.7,0.0109,74498.76,7e-05
2026-03-17 04:04:28.384820+00:00,1773720268384,74495.65,0.70853,74495.64,0.00021,74495.19,7e-05,74494.9,7e-05,74492.74,0.00278,74492.06,7e-05,74491.92,7e-05,74491.91,7e-05,74491.79,0.00016,74491.78,0.44297,74491.63,0.00016,74491.62,0.0503,74491.61,0.11537,74490.43,0.00503,74489.84,0.00012,74489.83,0.00014,74489.58,0.002,74489.34,0.00014,74489.33,7e-05,74489.32,0.00125,74495.66,1.22683,74495.67,0.00037,74495.68,0.00014,74495.69,7e-05,74495.7,7e-05,74495.71,7e-05,74495.84,0.00011,74495.87,7e-05,74495.97,0.00016,74495.98,0.0109,74496.0,0.0065,74496.14,0.00016,74496.15,0.09682,74497.06,0.002,74497.13,7e-05,74497.41,7e-05,74497.46,7e-05,74497.8,7e-05,74497.92,0.00407,74498.0,0.0016
2026-03-17 04:04:29.650057+00:00,1773720269650,74479.92,0.25172,74479.91,0.00063,74479.5,0.00204,74478.84,0.00343,74478.62,7e-05,74478.61,0.00065,74478.54,8e-05,74477.55,7e-05,74477.54,0.00023,74477.53,0.09487,74477.34,7e-05,74476.66,7e-05,74476.61,7e-05,74476.32,0.00023,74476.31,0.10448,74476.26,8e-05,74475.63,8e-05,74475.17,0.00016,74475.16,0.02095,74474.6,0.00034,74479.93,3.44024,74479.94,0.00016,74480.6,0.00016,74480.61,0.37071,74480.62,0.88652,74480.72,0.04095,74480.73,7e-05,74480.91,0.00023,74480.92,0.10161,74481.1,0.05016,74481.2,7e-05,74481.45,0.00016,74481.46,0.22826,74482.09,0.00687,74482.1,0.002,74483.11,7e-05,74483.97,0.002,74484.37,0.34958,74484.48,7e-05,74484.49,7e-05
2026-03-17 04:04:30.913999+00:00,1773720270913,74480.64,3.08676,74480.63,0.21054,74480.23,0.002,74479.94,0.04566,74479.93,7e-05,74479.92,0.03185,74479.5,0.00204,74479.25,7e-05,74478.84,0.00343,74478.61,0.00065,74478.54,8e-05,74478.5,7e-05,74478.36,0.002,74477.83,0.0002,74477.76,7e-05,74477.53,0.09508,74477.36,0.01056,74477.34,7e-05,74476.66,7e-05,74476.61,7e-05,74480.65,0.05614,74480.66,0.00016,74480.73,7e-05,74480.91,7e-05,74481.2,7e-05,74481.46,7e-05,74482.82,0.00137,74483.11,7e-05,74484.36,7e-05,74484.37,0.0069,74484.48,7e-05,74484.49,7e-05,74485.15,0.003,74485.22,7e-05,74485.98,7e-05,74485.99,7e-05,74487.19,0.00023,74487.2,0.03106,74487.21,0.10152,74487.27,8e-05
2026-03-17 04:04:32.180069+00:00,1773720272180,74487.19,1.48973,74487.18,0.00021,74484.48,7e-05,74483.97,0.002,74482.1,0.002,74481.19,7e-05,74480.91,0.03058,74480.9,0.10222,74480.64,0.15136,74480.63,0.11383,74480.61,7e-05,74480.53,0.00028,74480.23,0.002,74479.93,7e-05,74479.92,0.03185,74479.76,0.00135,74479.74,0.171,74479.5,0.00204,74478.84,0.00343,74478.61,0.00065,74487.2,0.98028,74487.21,0.10196,74487.27,8e-05,74487.39,7e-05,74487.66,7e-05,74488.05,7e-05,74488.17,7e-05,74488.18,0.00798,74488.26,0.00011,74488.41,0.00016,74488.42,0.05533,74488.43,7e-05,74488.44,7e-05,74488.5,7e-05,74488.71,0.00023,74488.72,0.09703,74488.93,7e-05,74489.35,0.00016,74489.36,0.09683,74490.18,8e-05
2026-03-17 04:04:33.446136+00:00,1773720273446,74487.19,0.25523,74487.18,0.00073,74484.93,0.00016,74484.92,0.44302,74484.61,7e-05,74484.48,7e-05,74484.09,0.00034,74482.82,7e-05,74482.81,0.01088,74481.19,7e-05,74480.92,7e-05,74480.91,0.0003,74480.9,0.10222,74480.65,0.00035,74480.64,0.00036,74480.63,7e-05,74480.61,7e-05,74480.23,0.002,74479.93,0.00023,74479.92,0.03185,74487.2,1.13516,74487.21,0.10175,74487.27,8e-05,74487.39,7e-05,74487.66,7e-05,74487.71,0.002,74488.05,7e-05,74488.18,0.00798,74488.26,0.00011,74488.44,7e-05,74488.5,7e-05,74488.72,0.00014,74488.93,7e-05,74489.58,0.002,74490.18,8e-05,74490.37,0.003,74490.56,7e-05,74491.44,0.0707,74491.45,0.12255,74491.61,0.11396
2026-03-17 04:04:34.711200+00:00,1773720274711,74487.19,1.51649,74487.18,0.00073,74486.69,0.0004,74486.68,0.443,74485.96,7e-05,74485.22,0.00016,74485.21,0.04383,74484.61,7e-05,74484.48,7e-05,74484.09,0.00034,74483.97,0.002,74482.81,0.01088,74482.1,0.002,74482.09,0.00016,74482.08,0.02156,74480.91,0.00023,74480.9,0.10229,74480.65,0.00028,74480.64,0.00029,74480.63,7e-05,74487.2,0.96953,74487.21,0.1021,74487.23,0.00016,74487.24,0.04874,74487.25,0.05016,74487.27,8e-05,74487.29,0.00016,74487.39,7e-05,74487.66,7e-05,74488.05,7e-05,74488.17,7e-05,74488.18,0.00798,74488.26,0.00011,74488.44,7e-05,74488.5,7e-05,74488.72,0.00014,74488.93,7e-05,74490.18,8e-05,74490.37,0.003,74490.51,0.00016
2026-03-17 04:04:35.976105+00:00,1773720275976,74487.19,1.68692,74487.18,0.00028,74486.69,0.00016,74486.68,0.443,74485.96,0.00091,74485.22,0.00016,74485.21,0.0439,74484.48,7e-05,74484.09,0.00034,74483.97,0.002,74482.81,0.01088,74482.1,0.002,74482.09,0.03716,74482.08,0.02156,74480.91,7e-05,74480.9,0.10229,74480.65,0.00028,74480.64,0.00029,74480.63,7e-05,74480.61,7e-05,74487.2,0.9219,74487.21,0.10217,74487.23,0.00016,74487.24,0.01983,74487.25,0.05023,74487.27,8e-05,74487.29,0.00016,74487.39,7e-05,74487.66,7e-05,74488.05,7e-05,74488.17,7e-05,74488.18,0.00798,74488.26,0.00011,74488.44,7e-05,74488.5,7e-05,74488.72,0.00014,74488.93,7e-05,74490.18,8e-05,74490.37,0.003,74490.52,7e-05
2026-03-17 04:04:37.240604+00:00,1773720277240,74487.19,1.71892,74486.69,0.14625,74486.68,0.44314,74485.96,0.00091,74485.84,0.00208,74485.21,7e-05,74484.48,7e-05,74484.09,0.00034,74483.97,0.002,74482.81,0.01088,74482.1,0.002,74482.09,0.06999,74482.08,0.02156,74481.48,0.12,74480.91,7e-05,74480.9,0.10236,74480.65,0.00028,74480.64,0.00029,74480.63,7e-05,74480.61,7e-05,74487.2,0.1007,74487.21,0.00093,74487.24,0.00023,74487.25,0.05023,74487.27,8e-05,74487.29,0.00016,74487.39,7e-05,74487.66,7e-05,74488.05,7e-05,74488.17,7e-05,74488.18,7e-05,74488.26,0.00011,74488.44,7e-05,74488.5,7e-05,74488.72,0.00014,74488.93,7e-05,74489.46,0.00137,74490.18,8e-05,74490.37,0.003,74490.52,7e-05
2026-03-17 04:04:38.505444+00:00,1773720278505,74487.19,1.82754,74486.69,0.14625,74486.68,0.44314,74485.96,0.00091,74485.84,0.00217,74485.21,7e-05,74484.48,7e-05,74484.09,0.00034,74483.97,0.002,74482.81,0.01088,74482.1,0.002,74482.09,0.06999,74482.08,0.02156,74481.48,0.12,74480.91,7e-05,74480.9,0.10236,74480.65,0.00028,74480.64,0.00029,74480.63,7e-05,74480.61,7e-05,74487.2,0.30275,74487.21,0.00093,74487.24,0.00023,74487.25,0.05016,74487.27,8e-05,74487.29,0.00016,74487.39,7e-05,74487.66,7e-05,74488.05,7e-05,74488.26,0.00011,74488.44,7e-05,74488.5,7e-05,74488.72,0.00014,74488.93,7e-05,74490.18,8e-05,74490.37,0.003,74490.52,7e-05,74490.56,7e-05,74491.62,7e-05,74492.44,7e-05
2026-03-17 04:04:39.771440+00:00,1773720279771,74490.36,3.70954,74489.58,0.002,74488.05,7e-05,74487.71,0.002,74487.66,0.10868,74487.65,0.10019,74487.43,0.11376,74487.38,7e-05,74487.24,0.20373,74487.19,0.0176,74486.81,0.02104,74486.68,0.00021,74486.13,0.00147,74485.96,7e-05,74485.84,0.00209,74485.21,7e-05,74484.67,0.10753,74484.56,7e-05,74484.48,7e-05,74484.09,0.00034,74490.37,0.2566,74490.38,0.00051,74490.52,7e-05,74490.57,0.00137,74491.62,7e-05,74492.44,7e-05,74492.59,7e-05,74492.6,7e-05,74493.0,8e-05,74493.09,8e-05,74493.14,0.00023,74493.15,0.17207,74493.16,0.48356,74493.51,0.02476,74493.54,7e-05,74493.79,0.00016,74494.66,7e-05,74494.98,0.00407,74495.19,7e-05,74495.31,7e-05
2026-03-17 04:04:41.040180+00:00,1773720281040,74490.36,3.42801,74489.58,0.002,74488.94,7e-05,74488.05,0.00149,74487.71,0.002,74487.66,0.15543,74487.65,0.09953,74487.43,0.11376,74487.38,7e-05,74487.24,0.20373,74487.19,0.0176,74486.81,0.02104,74486.68,0.00014,74486.13,0.0002,74485.84,0.00209,74485.14,0.003,74484.56,7e-05,74484.48,7e-05,74484.36,8e-05,74484.09,0.00034,74490.37,0.19525,74490.38,0.00051,74491.62,7e-05,74492.44,7e-05,74492.5,0.00137,74492.59,7e-05,74492.6,7e-05,74493.0,8e-05,74493.09,8e-05,74493.13,7e-05,74493.14,7e-05,74493.15,7e-05,74493.16,7e-05,74493.49,7e-05,74493.5,0.00023,74493.51,0.02476,74493.54,7e-05,74493.78,0.03355,74493.79,0.00016,74494.66,7e-05
2026-03-17 04:04:42.318768+00:00,1773720282318,74490.36,2.7348,74489.58,0.002,74489.11,0.00016,74489.1,0.01083,74488.94,7e-05,74488.05,0.00149,74487.71,0.00208,74487.66,0.00016,74487.65,0.09953,74487.44,0.00016,74487.43,0.11376,74487.38,7e-05,74487.25,0.00016,74487.24,0.20373,74487.19,0.01753,74486.82,8e-05,74486.81,0.02104,74486.68,0.00014,74486.13,0.0002,74485.84,0.00209,74490.37,0.84534,74490.38,0.00065,74491.59,0.00016,74491.6,0.28038,74491.61,0.03371,74491.62,7e-05,74491.91,7e-05,74492.44,7e-05,74492.5,0.00137,74492.59,7e-05,74492.6,7e-05,74493.0,8e-05,74493.09,8e-05,74493.13,7e-05,74493.14,7e-05,74493.15,7e-05,74493.16,7e-05,74493.49,7e-05,74493.5,0.00023,74493.51,0.02476
2026-03-17 04:04:43.588314+00:00,1773720283588,74490.36,0.00216,74490.35,0.00049,74488.94,7e-05,74488.05,0.00149,74487.71,0.00017,74487.38,0.00016,74487.25,7e-05,74487.24,7e-05,74487.2,0.00023,74487.19,0.02383,74486.27,0.00023,74486.26,0.02164,74485.14,0.003,74484.56,7e-05,74484.48,7e-05,74484.36,8e-05,74484.09,0.00034,74482.91,7e-05,74482.49,0.00016,74482.48,0.07071,74490.37,1.27478,74490.38,0.00016,74490.67,0.0969,74491.45,0.002,74491.57,0.00016,74491.58,0.00479,74491.59,0.88645,74491.6,1.1343,74491.62,7e-05,74491.91,7e-05,74492.44,7e-05,74492.5,0.00137,74492.59,7e-05,74492.6,7e-05,74492.82,7e-05,74493.0,8e-05,74493.09,8e-05,74493.16,7e-05,74493.32,0.00209,74493.51,0.02476
2026-03-17 04:04:44.856585+00:00,1773720284856,74488.57,0.58734,74488.56,0.00035,74488.05,7e-05,74487.59,7e-05,74487.38,7e-05,74487.25,7e-05,74487.24,7e-05,74487.2,0.00023,74487.19,0.02383,74486.09,0.00023,74486.08,0.02118,74485.86,0.00034,74485.14,0.003,74484.56,7e-05,74484.48,7e-05,74484.36,8e-05,74483.73,0.44302,74482.91,7e-05,74482.49,0.00016,74482.48,0.07071,74488.58,3.25612,74489.06,0.09667,74490.36,0.87845,74490.37,0.18077,74490.67,7e-05,74491.45,0.002,74491.58,0.00479,74491.59,0.88652,74491.6,0.00023,74491.62,7e-05,74491.91,7e-05,74492.43,0.00671,74492.44,7e-05,74492.59,7e-05,74492.6,7e-05,74492.81,0.00671,74492.82,7e-05,74492.87,0.00016,74493.0,8e-05,74493.09,8e-05
2026-03-17 04:04:46.124532+00:00,1773720286124,74488.57,0.82524,74488.56,0.00035,74488.05,7e-05,74487.38,7e-05,74487.25,7e-05,74487.24,7e-05,74487.2,0.00023,74487.19,0.02383,74486.91,0.00023,74486.9,0.443,74486.7,7e-05,74486.09,0.00023,74486.08,0.02118,74485.14,0.003,74484.56,7e-05,74484.48,7e-05,74484.36,8e-05,74482.91,7e-05,74482.49,0.00016,74482.48,0.07078,74488.58,2.8275,74488.59,0.00016,74489.06,0.00014,74489.58,0.002,74489.67,7e-05,74490.34,0.00016,74490.35,0.38944,74490.36,0.22952,74490.37,0.00963,74490.67,7e-05,74491.45,0.002,74491.58,0.00479,74491.59,0.88652,74491.6,7e-05,74491.62,7e-05,74492.05,7e-05,74492.44,7e-05,74492.59,7e-05,74492.6,7e-05,74492.81,0.00687
2026-03-17 04:04:47.391596+00:00,1773720287391,74488.57,0.32239,74488.56,0.00058,74488.05,7e-05,74487.38,7e-05,74487.25,7e-05,74487.24,7e-05,74487.2,0.00023,74487.19,0.02383,74486.91,7e-05,74486.9,7e-05,74486.85,0.443,74486.7,7e-05,74486.09,0.00023,74486.08,0.02118,74485.28,0.00016,74485.14,0.003,74484.56,7e-05,74484.48,7e-05,74484.36,8e-05,74482.91,7e-05,74488.58,2.95571,74488.59,0.00016,74489.06,0.00014,74489.58,0.002,74489.67,7e-05,74490.34,0.00016,74490.35,0.39615,74490.36,0.22959,74490.37,0.00963,74490.56,0.00016,74490.57,0.00016,74490.67,7e-05,74491.45,0.002,74491.58,0.00495,74491.59,0.88645,74491.6,7e-05,74491.62,7e-05,74492.05,7e-05,74492.15,0.09667,74492.44,7e-05
2026-03-17 04:04:48.659343+00:00,1773720288659,74499.72,1.98004,74498.92,0.00014,74498.76,7e-05,74498.02,7e-05,74498.01,7e-05,74498.0,7e-05,74497.99,7e-05,74497.88,7e-05,74497.8,7e-05,74497.29,0.00016,74497.28,0.02153,74496.57,0.00023,74496.56,0.01081,74496.53,7e-05,74495.93,7e-05,74495.85,7e-05,74495.84,0.00023,74495.83,0.1139,74495.65,7e-05,74495.19,0.00207,74499.73,1.3409,74499.74,0.00023,74500.8,9e-05,74501.82,8e-05,74502.0,0.0016,74502.33,7e-05,74502.67,0.002,74502.85,0.003,74503.43,0.00197,74503.71,0.00137,74503.91,0.00013,74503.99,0.00028,74504.0,0.0016,74504.16,8e-05,74504.29,7e-05,74504.38,0.00016,74504.39,0.00789,74504.54,0.002,74504.73,8e-05,74505.86,0.14626
2026-03-17 04:04:49.926782+00:00,1773720289926,74499.72,0.01861,74498.93,0.00016,74498.92,0.01088,74498.76,7e-05,74498.63,7e-05,74498.02,7e-05,74498.01,7e-05,74498.0,7e-05,74497.99,7e-05,74497.88,7e-05,74497.8,7e-05,74497.47,0.00016,74496.88,0.00016,74496.87,0.02174,74496.57,7e-05,74496.56,0.01081,74495.93,7e-05,74495.85,7e-05,74495.84,7e-05,74495.83,7e-05,74499.73,1.57023,74499.74,0.00016,74500.8,0.00209,74500.85,7e-05,74501.59,0.48359,74501.6,0.815,74501.61,2.61913,74501.63,0.0003,74501.81,0.00016,74501.82,8e-05,74502.0,0.0016,74502.32,0.00671,74502.33,7e-05,74502.48,0.00671,74502.49,7e-05,74502.67,0.002,74502.85,0.003,74503.28,0.38923,74503.29,0.40302,74503.3,0.00014
2026-03-17 04:04:51.194690+00:00,1773720291194,74493.12,0.59374,74493.11,0.00035,74493.09,8e-05,74492.81,7e-05,74492.59,0.00073,74492.45,7e-05,74491.62,7e-05,74491.25,7e-05,74491.24,7e-05,74490.99,0.00023,74490.98,0.02157,74490.57,7e-05,74490.44,0.00023,74490.43,0.05,74490.18,8e-05,74489.43,0.00011,74488.73,0.00072,74488.58,0.00023,74488.57,0.09734,74488.51,7e-05,74493.13,2.4726,74493.14,0.00016,74495.19,0.00207,74496.18,0.0002,74496.41,0.00028,74496.55,0.00016,74496.56,0.07247,74496.57,0.11399,74496.97,0.00792,74497.06,0.002,74498.75,0.00687,74498.76,7e-05,74498.93,0.11828,74499.72,1.82741,74499.73,0.55161,74500.34,7e-05,74500.8,0.00209,74500.85,7e-05,74500.97,0.011,74501.59,0.48343
2026-03-17 04:04:52.462105+00:00,1773720292462,74493.12,1.03005,74493.11,0.00056,74493.09,8e-05,74493.03,0.00023,74493.02,0.01061,74492.81,7e-05,74492.59,0.00073,74492.45,0.00025,74492.16,0.00016,74492.15,0.44297,74491.92,7e-05,74491.62,7e-05,74491.25,7e-05,74491.24,7e-05,74490.99,0.00023,74490.98,0.02157,74490.44,0.00023,74490.43,0.05,74490.18,8e-05,74489.43,0.00011,74493.13,2.47918,74493.14,0.00016,74495.19,0.00207,74496.18,0.0002,74496.41,0.00028,74496.52,7e-05,74496.55,0.00016,74496.56,0.07247,74496.57,0.11406,74496.84,0.00407,74496.97,0.00792,74497.06,0.002,74498.52,0.09683,74498.75,0.00687,74498.76,7e-05,74498.93,0.11835,74499.72,1.44651,74499.73,0.45496,74500.0,0.00165,74500.11,0.02159
2026-03-17 04:04:53.730709+00:00,1773720293730,74519.34,2.6488,74519.27,7e-05,74518.73,0.15383,74518.37,1.14089,74518.36,7e-05,74518.05,7e-05,74518.0,0.04,74517.99,0.00014,74517.98,7e-05,74517.63,0.002,74517.31,0.01065,74516.62,0.00621,74516.61,7e-05,74515.76,0.00209,74515.27,0.02129,74515.24,0.11383,74515.03,0.12,74513.89,0.002,74513.04,7e-05,74512.38,0.02,74519.35,0.0032,74519.36,0.00058,74519.82,0.00014,74520.0,0.0016,74520.01,0.00204,74520.18,7e-05,74520.38,7e-05,74520.58,0.0003,74520.59,0.00039,74520.6,0.36268,74520.9,8e-05,74521.73,0.00057,74522.0,0.0016,74522.08,0.00013,74522.19,8e-05,74523.24,9e-05,74523.33,0.00015,74523.75,7e-05,74523.79,8e-05,74524.0,0.0016
2026-03-17 04:04:54.998903+00:00,1773720294998,74525.79,2.81977,74525.42,7e-05,74525.11,0.002,74524.21,7e-05,74524.2,0.45087,74523.75,7e-05,74523.74,7e-05,74523.37,7e-05,74523.24,0.00209,74523.14,0.03,74522.07,7e-05,74521.88,7e-05,74521.37,0.002,74520.91,0.45564,74520.9,0.04,74520.89,0.25024,74520.59,7e-05,74520.18,7e-05,74519.93,0.00028,74519.8,0.02171,74525.8,0.24972,74525.81,0.00991,74526.0,0.0016,74526.2,7e-05,74526.48,8e-05,74527.32,7e-05,74527.82,0.00015,74527.98,7e-05,74528.0,0.0016,74528.01,8e-05,74529.06,0.00137,74529.52,0.00063,74529.79,0.003,74530.0,0.0016,74530.54,7e-05,74530.89,7e-05,74530.92,8e-05,74531.63,0.00023,74531.64,0.01113,74531.93,7e-05
2026-03-17 04:04:56.265426+00:00,1773720296265,74525.79,1.88603,74525.76,0.00016,74525.75,0.05,74525.71,0.00016,74525.7,0.05,74525.42,7e-05,74524.21,0.15589,74524.2,0.48211,74523.97,7e-05,74523.75,7e-05,74523.24,9e-05,74522.07,7e-05,74521.37,0.002,74520.9,0.23918,74520.89,0.2101,74520.59,7e-05,74520.57,0.003,74520.18,0.00414,74520.09,7e-05,74519.8,0.02171,74525.8,0.32766,74525.81,0.00977,74526.0,0.0016,74526.48,8e-05,74527.32,7e-05,74527.82,0.00015,74527.98,7e-05,74528.0,0.0016,74528.01,8e-05,74528.85,0.002,74529.06,0.00137,74529.32,7e-05,74529.52,0.00063,74529.79,0.003,74530.0,0.0016,74530.33,0.00016,74530.34,0.00016,74530.54,7e-05,74530.72,0.002,74530.89,7e-05
